TRUES,PREDS,MAE,MSE,RMSE,MAPE,MSPE,R2
0.036645,0.037667036,,,,,,
0.0369933,0.035377406,,,,,,
0.037175,0.034083642,,,,,,
0.03731,0.039210383,,,,,,
0.046455,0.059477497,,,,,,
0.04364,0.075217605,,,,,,
0.043135002,0.040499628,,,,,,
0.0427417,0.042953763,,,,,,
0.04287,0.0548281,,,,,,
0.04295,0.041507006,,,,,,
0.0369133,0.03234558,,,,,,
0.03839,0.022779983,,,,,,
0.0482433,0.047260083,,,,,,
0.0415883,0.048550777,,,,,,
0.0404833,0.037609555,,,,,,
0.0337817,0.029473674,,,,,,
0.0262667,0.049025506,,,,,,
0.0779183,0.12772582,,,,,,
0.206343,0.23044927,,,,,,
0.16911,0.15454511,,,,,,
0.023434998,0.0563255,,,,,,
0.023444999,0.02555368,,,,,,
0.023391701,0.02218765,,,,,,
0.0278617,0.018948901,,,,,,
0.02969,0.026872406,,,,,,
0.029425003,0.01818638,,,,,,
0.0294383,0.021785203,,,,,,
0.0272217,0.025955837,,,,,,
0.025908303,0.023017582,,,,,,
0.057415,0.062897146,,,,,,
0.2019,0.15736522,,,,,,
0.202197,0.22368434,,,,,,
0.20177199,0.18733293,,,,,,
0.019566702,0.031414658,,,,,,
0.017424999,0.02886727,,,,,,
0.020035,0.017650716,,,,,,
0.017649999,0.011259235,,,,,,
0.015256701,0.007989122,,,,,,
0.0151833,0.0037945227,,,,,,
0.015256701,0.012726974,,,,,,
0.015298301,0.009638718,,,,,,
0.017265,0.0065504625,,,,,,
0.01513,0.018437933,,,,,,
0.015154999,0.04180095,,,,,,
0.017348297,0.020504959,,,,,,
0.020123301,0.016769012,,,,,,
0.0200917,0.02305814,,,,,,
0.0200517,0.02136345,,,,,,
0.02007,0.013765123,,,,,,
0.020088298,0.0144020915,,,,,,
0.017613301,0.018739752,,,,,,
0.015075002,0.01548164,,,,,,
0.015081702,0.010673165,,,,,,
0.0151,0.011009954,,,,,,
0.014980001,0.013164634,,,,,,
0.01496,0.01763213,,,,,,
0.015051698,0.018386874,,,,,,
0.015050001,0.016827257,,,,,,
0.016028302,0.01804781,,,,,,
0.01978,0.018499322,,,,,,
0.0182417,0.022026947,,,,,,
0.0149917025,0.01434763,,,,,,
0.014994999,0.013537005,,,,,,
0.015035002,0.016199006,,,,,,
0.015035,0.013732448,,,,,,
0.0150283,0.012921162,,,,,,
0.0150417015,0.013974989,,,,,,
0.016356701,0.015489353,,,,,,
0.0198967,0.01814994,,,,,,
0.0199283,0.021220274,,,,,,
0.0198867,0.022037689,,,,,,
0.0198867,0.02117554,,,,,,
0.019985,0.019587366,,,,,,
0.017558299,0.01791756,,,,,,
0.015081702,0.015207319,,,,,,
0.015080001,0.015372256,,,,,,
0.015105002,0.015526963,,,,,,
0.015074998,0.015568953,,,,,,
0.015063301,0.015000496,,,,,,
0.015105002,0.014978873,,,,,,
0.0151200015,0.0166292,,,,,,
0.020165,0.019809118,,,,,,
0.025334999,0.024688471,,,,,,
0.02407,0.023852866,,,,,,
0.018966699,0.021975238,,,,,,
0.019064998,0.017116236,,,,,,
0.018375,0.018930985,,,,,,
0.015525,0.015874738,,,,,,
0.015431702,0.014353637,,,,,,
0.019915001,0.017111016,,,,,,
0.0238033,0.023976685,,,,,,
0.0214133,0.029178955,,,,,,
0.023845,0.035002768,,,,,,
0.0266833,0.028061047,,,,,,
0.0264417,0.030560616,,,,,,
0.026365,0.030106857,,,,,,
0.027825,0.024939815,,,,,,
0.0304067,0.020621153,,,,,,
0.025795,0.027407678,,,,,,
0.022514999,0.02573849,,,,,,
0.023071699,0.022208747,,,,,,
0.0223867,0.026792161,,,,,,
0.02151,0.025812078,,,,,,
0.021599999,0.040018,,,,,,
0.024510002,0.054221287,,,,,,
0.130942,0.061734445,,,,,,
0.0450133,0.047266558,,,,,,
0.034125,0.030122532,,,,,,
0.0167867,0.026881563,,,,,,
0.0207567,0.030265996,,,,,,
0.043143302,0.012183575,,,,,,
0.0438617,0.03268297,,,,,,
0.044099998,0.024010751,,,,,,
0.043988302,0.049597044,,,,,,
0.038884997,0.06107668,,,,,,
0.125008,0.11700488,,,,,,
0.19450001,0.16467747,,,,,,
0.19161801,0.16870059,,,,,,
0.0976133,0.13335283,,,,,,
0.0850283,0.049401704,,,,,,
0.0818633,0.084686555,,,,,,
0.07032669,0.08673654,,,,,,
0.137372,0.06546952,,,,,,
0.059100002,0.08115536,,,,,,
0.0599667,0.070443705,,,,,,
0.026895,0.05912913,,,,,,
0.0470833,0.03708529,,,,,,
0.0419317,0.043263614,,,,,,
0.04528,0.057006035,,,,,,
0.0459617,0.07646222,,,,,,
0.04118,0.06661948,,,,,,
0.047315,0.038592096,,,,,,
0.0251917,0.04674604,,,,,,
0.0255567,0.021332158,,,,,,
0.0288033,0.03417969,,,,,,
0.0274483,0.02453451,,,,,,
0.02738,0.023626514,,,,,,
0.0221383,0.017473951,,,,,,
0.0214833,0.01173811,,,,,,
0.021306701,0.008342335,,,,,,
0.021315,0.025255088,,,,,,
0.0594067,0.050971244,,,,,,
0.121493,0.093145326,,,,,,
0.059404995,0.063860536,,,,,,
0.136555,0.09663916,,,,,,
0.050584998,0.055665817,,,,,,
0.112776995,0.10678644,,,,,,
0.02061,0.036587086,,,,,,
0.019030001,0.026635995,,,,,,
0.0246567,0.025984585,,,,,,
0.0221117,0.014902331,,,,,,
0.0206383,0.01192206,,,,,,
0.02126,0.0020513495,,,,,,
0.028235,0.029607687,,,,,,
0.0335883,0.037882827,,,,,,
0.0334967,0.03457406,,,,,,
0.0331083,0.034742754,,,,,,
0.032775,0.043046232,,,,,,
0.03453,0.034489438,,,,,,
0.0341767,0.03601669,,,,,,
0.0410283,0.034743425,,,,,,
0.0375533,0.046835296,,,,,,
0.0342033,0.029619785,,,,,,
0.0357367,0.0330324,,,,,,
0.034265,0.027805889,,,,,,
0.0350133,0.024882732,,,,,,
0.0370567,0.032348797,,,,,,
0.03698,0.039880816,,,,,,
0.0349983,0.043384016,,,,,,
0.11010499,0.07209056,,,,,,
0.048601698,0.08603413,,,,,,
0.060753297,0.060329784,,,,,,
0.060436696,0.052167065,,,,,,
0.0568267,0.05527058,,,,,,
0.0564033,0.070837185,,,,,,
0.109655,0.10456687,,,,,,
0.0334183,0.038737644,,,,,,
0.01988,0.032053407,,,,,,
0.025895001,0.024804918,,,,,,
0.0175017,0.018786259,,,,,,
0.017485002,0.015327092,,,,,,
0.0174633,0.023861572,,,,,,
0.0174033,0.023922803,,,,,,
0.01741,0.023373123,,,,,,
0.0174633,0.018111825,,,,,,
0.0220333,0.016997594,,,,,,
0.02223,0.026420586,,,,,,
0.018085001,0.038212955,,,,,,
0.0187633,0.017610932,,,,,,
0.018285,0.023109687,,,,,,
0.01808,0.01899268,,,,,,
0.0180117,0.018099489,,,,,,
0.0209867,0.009579688,,,,,,
0.0216567,0.018025434,,,,,,
0.024443299,0.02356141,,,,,,
0.0274833,0.02593207,,,,,,
0.027510002,0.020575576,,,,,,
0.0271133,0.022065852,,,,,,
0.024755,0.02137716,,,,,,
0.0235983,0.047342155,,,,,,
0.142933,0.16117339,,,,,,
0.136355,0.14202835,,,,,,
0.057894997,0.06795632,,,,,,
0.056218296,0.05529821,,,,,,
0.0558383,0.05702207,,,,,,
0.0551967,0.053843196,,,,,,
0.057758298,0.049428873,,,,,,
0.0614917,0.052853495,,,,,,
0.06094,0.058515143,,,,,,
0.0527517,0.05199302,,,,,,
0.038756702,0.044427346,,,,,,
0.03984,0.0390072,,,,,,
0.0539767,0.062065702,,,,,,
0.0671833,0.09659178,,,,,,
0.057878297,0.06716906,,,,,,
0.059118297,0.043502145,,,,,,
0.050419997,0.05789263,,,,,,
0.041215003,0.043826595,,,,,,
0.0415983,0.03683345,,,,,,
0.0487067,0.04756249,,,,,,
0.0530683,0.047641736,,,,,,
0.0516817,0.047476515,,,,,,
0.0470633,0.049638283,,,,,,
0.048298303,0.042226605,,,,,,
0.044565,0.045868997,,,,,,
0.0466767,0.0657811,,,,,,
0.16516301,0.16743244,,,,,,
0.0572183,0.06972691,,,,,,
0.064123295,0.06086175,,,,,,
0.0605183,0.049524985,,,,,,
0.0463383,0.04759414,,,,,,
0.0531733,0.04124138,,,,,,
0.05007,0.050063454,,,,,,
0.050203297,0.048225224,,,,,,
0.0492917,0.04800672,,,,,,
0.0499583,0.050598964,,,,,,
0.0437567,0.043698095,,,,,,
0.0437283,0.042518422,,,,,,
0.043196697,0.053129796,,,,,,
0.0437317,0.04600364,,,,,,
0.0437083,0.043682925,,,,,,
0.043635,0.044140335,,,,,,
0.0425817,0.04517636,,,,,,
0.043985,0.041868016,,,,,,
0.0437383,0.04367336,,,,,,
0.0473867,0.040809564,,,,,,
0.0363617,0.04182357,,,,,,
0.03675,0.035535134,,,,,,
0.0375517,0.039270435,,,,,,
0.0527817,0.040994514,,,,,,
0.043496702,0.041465066,,,,,,
0.0428683,0.044146433,,,,,,
0.04179,0.044185963,,,,,,
0.0425667,0.042272154,,,,,,
0.0432017,0.040299203,,,,,,
0.042875,0.039369985,,,,,,
0.0376183,0.0390243,,,,,,
0.03679,0.0374047,,,,,,
0.03639,0.03559945,,,,,,
0.03615,0.034472883,,,,,,
0.0357233,0.034110814,,,,,,
0.034955,0.036557846,,,,,,
0.0358967,0.037858628,,,,,,
0.0411467,0.038773093,,,,,,
0.0401217,0.041951492,,,,,,
0.0308917,0.03489414,,,,,,
0.02754,0.027951429,,,,,,
0.0157133,0.027869822,,,,,,
0.0306833,0.02689177,,,,,,
0.028634999,0.029327694,,,,,,
0.015021702,0.017550161,,,,,,
0.014970001,0.015042534,,,,,,
0.017749999,0.021028468,,,,,,
0.0217233,0.016683549,,,,,,
0.0248133,0.019799361,,,,,,
0.0224833,0.023267029,,,,,,
0.0221367,0.022286346,,,,,,
0.0195683,0.021142093,,,,,,
0.0188233,0.018856062,,,,,,
0.0257967,0.021540092,,,,,,
0.0289717,0.022570495,,,,,,
0.015589999,0.021251546,,,,,,
0.014118301,0.013316793,,,,,,
0.014033303,0.0151516665,,,,,,
0.014003301,0.013885541,,,,,,
0.013966702,0.013985014,,,,,,
0.0139683,0.0145871695,,,,,,
0.014031703,0.015414393,,,,,,
0.0140416995,0.014607364,,,,,,
0.013965001,0.014420409,,,,,,
0.016091699,0.014617829,,,,,,
0.0187567,0.017739732,,,,,,
0.01634,0.018451573,,,,,,
0.013821701,0.0144841,,,,,,
0.013806699,0.013503715,,,,,,
0.015143298,0.015455965,,,,,,
0.018720001,0.016024765,,,,,,
0.0187367,0.018543879,,,,,,
0.0186983,0.01778306,,,,,,
0.0187883,0.018574474,,,,,,
0.0187567,0.017676618,,,,,,
0.016175,0.016750067,,,,,,
0.013878299,0.014250141,,,,,,
0.013823301,0.014189888,,,,,,
0.0138383005,0.014439065,,,,,,
0.01382,0.012237683,,,,,,
0.013784999,0.01339584,,,,,,
0.013776699,0.014993791,,,,,,
0.0170467,0.017298903,,,,,,
0.0185767,0.01842769,,,,,,
0.016910002,0.01680285,,,,,,
0.0138433,0.016425276,,,,,,
0.0138433,0.015535189,,,,,,
0.013821701,0.014822483,,,,,,
0.013803301,0.013342101,,,,,,
0.013905002,0.013757443,,,,,,
0.013806703,0.013534764,,,,,,
0.013808301,0.012594093,,,,,,
0.013763299,0.01271064,,,,,,
0.013776699,0.0130878575,,,,,,
0.017275,0.014720773,,,,,,
0.0186483,0.018409334,,,,,,
0.0189633,0.019058093,,,,,,
0.01878,0.01902275,,,,,,
0.0237017,0.020273201,,,,,,
0.0245317,0.022313895,,,,,,
0.020561699,0.021790551,,,,,,
0.0168617,0.017019698,,,,,,
0.016756698,0.016297162,,,,,,
0.01736,0.017316429,,,,,,
0.016633298,0.016247313,,,,,,
0.0141517,0.015022032,,,,,,
0.0138117,0.014771026,,,,,,
0.017855,0.017291032,,,,,,
0.0185183,0.019143976,,,,,,
0.014145,0.015431605,,,,,,
0.013830002,0.015104778,,,,,,
0.013793301,0.016342701,,,,,,
0.013755001,0.014447622,,,,,,
0.013824999,0.013849756,,,,,,
0.013843298,0.01348546,,,,,,
0.013833299,0.013333058,,,,,,
0.013854999,0.013231108,,,,,,
0.0138833,0.013336016,,,,,,
0.013918301,0.014329514,,,,,,
0.017998299,0.0144056305,,,,,,
0.0185833,0.016116839,,,,,,
0.0146567,0.016643263,,,,,,
0.018965,0.020294132,,,,,,
0.0221233,0.02171948,,,,,,
0.023485,0.021189472,,,,,,
0.0233817,0.022389518,,,,,,
0.023171699,0.020484984,,,,,,
0.0217817,0.01946661,,,,,,
0.0167533,0.01927654,,,,,,
0.0138267,0.015978716,,,,,,
0.013858302,0.014009878,,,,,,
0.0188,0.011334736,,,,,,
0.018725,0.020425707,,,,,,
0.0179767,0.024644623,,,,,,
0.020003298,0.021256726,,,,,,
0.024798298,0.018985335,,,,,,
0.0254317,0.023399027,,,,,,
0.0196967,0.021676159,,,,,,
0.0180267,0.016694726,,,,,,
0.019134998,0.016765395,,,,,,
0.0190017,0.014897415,,,,,,
0.01885,0.020919086,,,,,,
0.05538,0.05624761,,,,,,
0.09208,0.07484211,,,,,,
0.0580883,0.055927534,,,,,,
0.042956702,0.043456372,,,,,,
0.0428233,0.042951692,,,,,,
0.0432567,0.044080663,,,,,,
0.0433167,0.04364394,,,,,,
0.04306,0.042346463,,,,,,
0.0425683,0.04445324,,,,,,
0.0428033,0.04138879,,,,,,
0.03592,0.037712216,,,,,,
0.02589,0.03136532,,,,,,
0.0267383,0.028418522,,,,,,
0.0277717,0.03471876,,,,,,
0.0305817,0.03222542,,,,,,
0.0357667,0.029855331,,,,,,
0.0357133,0.03548991,,,,,,
0.0406017,0.03450268,,,,,,
0.0414017,0.037381463,,,,,,
0.03884,0.037766486,,,,,,
0.040295,0.033913683,,,,,,
0.03803,0.03997282,,,,,,
0.037545,0.037931085,,,,,,
0.0388533,0.039848812,,,,,,
0.0382033,0.047280103,,,,,,
0.0385583,0.031834565,,,,,,
0.0387833,0.042236462,,,,,,
0.040179998,0.05148818,,,,,,
0.04457,0.047439437,,,,,,
0.043691702,0.047721945,,,,,,
0.0404083,0.04081731,,,,,,
0.04175,0.051447637,,,,,,
0.0452767,0.04665549,,,,,,
0.0442617,0.03942401,,,,,,
0.038709998,0.032090817,,,,,,
0.0617483,0.04985056,,,,,,
0.0737083,0.09636172,,,,,,
0.155943,0.16209792,,,,,,
0.051948298,0.090731665,,,,,,
0.047503304,0.062474083,,,,,,
0.058879998,0.06712948,,,,,,
0.06444,0.07986652,,,,,,
0.19823502,0.15744497,,,,,,
0.0490183,0.055805247,,,,,,
0.11207499,0.08218251,,,,,,
0.0584417,0.08341768,,,,,,
0.0469817,0.043183614,,,,,,
0.0444917,0.033419237,,,,,,
0.046133302,0.033511136,,,,,,
0.073871695,0.08636892,,,,,,
0.21017501,0.1991999,,,,,,
0.212297,0.20626123,,,,,,
0.20811,0.16716896,,,,,,
0.12228499,0.14105241,,,,,,
0.112601995,0.1334176,,,,,,
0.099373296,0.11153655,,,,,,
0.0897083,0.08764801,,,,,,
0.07899,0.07840464,,,,,,
0.080014996,0.068703085,,,,,,
0.05452,0.056997426,,,,,,
0.0583933,0.041813836,,,,,,
0.0711317,0.047636524,,,,,,
0.069681704,0.081163816,,,,,,
0.0822533,0.07907817,,,,,,
0.05997,0.089772694,,,,,,
0.0842633,0.078483626,,,,,,
0.12546,0.10227656,,,,,,
0.0804833,0.093262136,,,,,,
0.045488298,0.0517744,,,,,,
0.0463317,0.04904451,,,,,,
0.0459933,0.045680758,,,,,,
0.037965,0.03608676,,,,,,
0.03323,0.023928987,,,,,,
0.0327917,0.02835911,,,,,,
0.0325783,0.03795545,,,,,,
0.0300867,0.032569826,,,,,,
0.024551699,0.033184502,,,,,,
0.024385,0.032962423,,,,,,
0.024415001,0.028150722,,,,,,
0.0249633,0.019793497,,,,,,
0.0248583,0.024879642,,,,,,
0.0245017,0.030978587,,,,,,
0.0246,0.022409067,,,,,,
0.0344367,0.020237634,,,,,,
0.0359017,0.02915462,,,,,,
0.0459317,0.03397539,,,,,,
0.0492733,0.043839708,,,,,,
0.04258,0.036857963,,,,,,
0.0381783,0.040651496,,,,,,
0.03789,0.060221095,,,,,,
0.143968,0.127377,,,,,,
0.06481329,0.077821024,,,,,,
0.0626183,0.061733775,,,,,,
0.0589667,0.05690448,,,,,,
0.0584367,0.05438717,,,,,,
0.0566383,0.055557318,,,,,,
0.0534583,0.0518355,,,,,,
0.0536217,0.052237697,,,,,,
0.0520233,0.056344528,,,,,,
0.051158298,0.05152866,,,,,,
0.0482767,0.048003506,,,,,,
0.0378767,0.0461695,,,,,,
0.0392283,0.045329113,,,,,,
0.0379233,0.047281206,,,,,,
0.04272,0.038892552,,,,,,
0.0505433,0.045567345,,,,,,
0.0368767,0.0493206,,,,,,
0.0398033,0.036340952,,,,,,
0.04152,0.039160527,,,,,,
0.040205,0.03530601,,,,,,
0.0382433,0.033500995,,,,,,
0.038395,0.03687548,,,,,,
0.04047,0.04445131,,,,,,
0.06904829,0.06131329,,,,,,
0.0451917,0.044709828,,,,,,
0.040865,0.045256756,,,,,,
0.0372733,0.04371137,,,,,,
0.0418133,0.0432415,,,,,,
0.0419383,0.04141833,,,,,,
0.034908302,0.039512895,,,,,,
0.041699998,0.03633897,,,,,,
0.0345833,0.040698744,,,,,,
0.0309783,0.03453721,,,,,,
0.03158,0.029404597,,,,,,
0.0313217,0.029183814,,,,,,
0.0323633,0.03391836,,,,,,
0.0395367,0.038715065,,,,,,
0.046255,0.042746197,,,,,,
0.06212,0.046896502,,,,,,
0.055963296,0.04720214,,,,,,
0.0540383,0.049462087,,,,,,
0.0528733,0.051193345,,,,,,
0.051634997,0.05178204,,,,,,
0.0567183,0.05055976,,,,,,
0.0437433,0.048351943,,,,,,
0.0438117,0.04314309,,,,,,
0.04375,0.044310603,,,,,,
0.044695,0.041808415,,,,,,
0.042275,0.04407176,,,,,,
0.0557617,0.04977864,,,,,,
0.039955,0.044743996,,,,,,
0.0397983,0.044406354,,,,,,
0.0422367,0.042223543,,,,,,
0.045658298,0.044301674,,,,,,
0.0436383,0.048237655,,,,,,
0.058013298,0.06936637,,,,,,
0.049939997,0.044860832,,,,,,
0.0432033,0.044258412,,,,,,
0.043765,0.03915588,,,,,,
0.03982,0.037891842,,,,,,
0.0386117,0.036902983,,,,,,
0.0332167,0.03921504,,,,,,
0.0369467,0.03513525,,,,,,
0.0312883,0.03986538,,,,,,
0.030245,0.030571135,,,,,,
0.02639,0.029344197,,,,,,
0.0263017,0.027393155,,,,,,
0.025663301,0.0281509,,,,,,
0.021101698,0.025177501,,,,,,
0.0212233,0.02156253,,,,,,
0.021166699,0.021945514,,,,,,
0.0209717,0.020702228,,,,,,
0.02093,0.019914782,,,,,,
0.020766702,0.020668482,,,,,,
0.0206483,0.02048343,,,,,,
0.0249683,0.024610855,,,,,,
0.025780002,0.024929507,,,,,,
0.0209217,0.020853609,,,,,,
0.02071,0.01993733,,,,,,
0.0207133,0.02019669,,,,,,
0.020715,0.019691903,,,,,,
0.020523299,0.019926347,,,,,,
0.020555,0.019700648,,,,,,
0.0205533,0.020278938,,,,,,
0.0204817,0.019754272,,,,,,
0.020438299,0.019933565,,,,,,
0.0213717,0.020884348,,,,,,
0.0258783,0.023566624,,,,,,
0.02582,0.027528761,,,,,,
0.0257033,0.026648879,,,,,,
0.0257217,0.025369128,,,,,,
0.0257433,0.025090504,,,,,,
0.02562,0.024165682,,,,,,
0.021629998,0.022491407,,,,,,
0.0202583,0.020453675,,,,,,
0.0202867,0.02104287,,,,,,
0.0202567,0.020164808,,,,,,
0.019818299,0.019349888,,,,,,
0.019645,0.019038292,,,,,,
0.0196617,0.020282328,,,,,,
0.019758299,0.020592723,,,,,,
0.020915,0.02298154,,,,,,
0.025073301,0.023106236,,,,,,
0.0241667,0.025021683,,,,,,
0.0196867,0.02179056,,,,,,
0.019694999,0.020879086,,,,,,
0.0196217,0.020307302,,,,,,
0.0197383,0.018551571,,,,,,
0.01974,0.018580722,,,,,,
0.020363301,0.01916077,,,,,,
0.0198383,0.019783115,,,,,,
