TRUES,PREDS,MAE,MSE,RMSE,MAPE,MSPE,R2
0.015075,0.015636254,,,,,,
0.0150817,0.014838329,,,,,,
0.0151,0.014426596,,,,,,
0.0149799995,0.015574252,,,,,,
0.014960004,0.014297487,,,,,,
0.015051698,0.015148038,,,,,,
0.015050003,0.01504763,,,,,,
0.016028298,0.015863484,,,,,,
0.01978,0.020498486,,,,,,
0.0182417,0.018791813,,,,,,
0.014991701,0.015145447,,,,,,
0.014995001,0.01454488,,,,,,
0.015035,0.014797844,,,,,,
0.015035002,0.014641164,,,,,,
0.0150283,0.014664158,,,,,,
0.015041703,0.01452994,,,,,,
0.016356703,0.015991922,,,,,,
0.0198967,0.019694788,,,,,,
0.0199283,0.02045181,,,,,,
0.0198867,0.019993927,,,,,,
0.019886699,0.020090425,,,,,,
0.019985002,0.020576991,,,,,,
0.0175583,0.017326355,,,,,,
0.0150817,0.014808675,,,,,,
0.015079999,0.014615748,,,,,,
0.015105002,0.014578113,,,,,,
0.015075,0.014735309,,,,,,
0.015063301,0.0150174815,,,,,,
0.015105,0.014984982,,,,,,
0.0151200015,0.015057279,,,,,,
0.020165002,0.020220099,,,,,,
0.025334999,0.026304364,,,,,,
0.02407,0.024304627,,,,,,
0.018966699,0.018859096,,,,,,
0.019065,0.018990953,,,,,,
0.018375,0.018181117,,,,,,
0.015524998,0.0155400075,,,,,,
0.0154317,0.014254421,,,,,,
0.019915,0.018834017,,,,,,
0.023803301,0.023832018,,,,,,
0.0214133,0.020582842,,,,,,
0.023845,0.024680752,,,,,,
0.0266833,0.025140842,,,,,,
0.0264417,0.026060663,,,,,,
0.026365,0.02739612,,,,,,
0.027825002,0.023229623,,,,,,
0.0304067,0.027530132,,,,,,
0.025795,0.026418252,,,,,,
0.022515,0.02254952,,,,,,
0.023071699,0.02233894,,,,,,
0.022386698,0.021588614,,,,,,
0.02151,0.024758672,,,,,,
0.0216,0.01891107,,,,,,
0.02451,0.029071096,,,,,,
0.130942,0.1375004,,,,,,
0.0450133,0.052805375,,,,,,
0.034125,0.03605335,,,,,,
0.0167867,0.019099426,,,,,,
0.0207567,0.02097629,,,,,,
0.0431433,0.039298963,,,,,,
0.043861702,0.039054222,,,,,,
0.0441,0.03891331,,,,,,
0.043988302,0.041324656,,,,,,
0.038885,0.04206628,,,,,,
0.12500799,0.13828786,,,,,,
0.19450001,0.20836988,,,,,,
0.19161801,0.1955326,,,,,,
0.097613305,0.09657949,,,,,,
0.0850283,0.086410694,,,,,,
0.0818633,0.08046018,,,,,,
0.0703267,0.07008565,,,,,,
0.13737199,0.12848578,,,,,,
0.0591,0.06139126,,,,,,
0.059966702,0.05512928,,,,,,
0.026894998,0.029934011,,,,,,
0.047083296,0.043329623,,,,,,
0.0419317,0.03809757,,,,,,
0.04528,0.04571873,,,,,,
0.0459617,0.04236546,,,,,,
0.04118,0.042925905,,,,,,
0.047315,0.052899275,,,,,,
0.0251917,0.028264074,,,,,,
0.0255567,0.025077278,,,,,,
0.0288033,0.03466013,,,,,,
0.027448298,0.02428491,,,,,,
0.027379999,0.022812823,,,,,,
0.0221383,0.018817503,,,,,,
0.0214833,0.021736277,,,,,,
0.021306697,0.020959692,,,,,,
0.021315,0.020023018,,,,,,
0.059406698,0.066547155,,,,,,
0.121493,0.120938174,,,,,,
0.059404995,0.06427925,,,,,,
0.136555,0.12940188,,,,,,
0.050584994,0.058744114,,,,,,
0.112776995,0.11336138,,,,,,
0.02061,0.022055512,,,,,,
0.01903,0.016766619,,,,,,
0.0246567,0.014760489,,,,,,
0.0221117,0.013690904,,,,,,
0.020638302,0.013413912,,,,,,
0.02126,0.021705879,,,,,,
0.028235,0.026385391,,,,,,
0.0335883,0.037036818,,,,,,
0.0334967,0.032411903,,,,,,
0.0331083,0.03352022,,,,,,
0.032775,0.03366401,,,,,,
0.03453,0.03817396,,,,,,
0.0341767,0.03573912,,,,,,
0.041028302,0.039515395,,,,,,
0.0375533,0.03410649,,,,,,
0.034203302,0.035902668,,,,,,
0.035736702,0.034950107,,,,,,
0.034265,0.033653222,,,,,,
0.0350133,0.038758595,,,,,,
0.0370567,0.037877623,,,,,,
0.03698,0.033541035,,,,,,
0.0349983,0.03605537,,,,,,
0.11010499,0.11161957,,,,,,
0.048601698,0.050940365,,,,,,
0.060753297,0.05910836,,,,,,
0.0604367,0.062625825,,,,,,
0.0568267,0.057043005,,,,,,
0.056403298,0.054098565,,,,,,
0.10965499,0.111440174,,,,,,
0.0334183,0.035533104,,,,,,
0.019880002,0.018614786,,,,,,
0.025895001,0.023102568,,,,,,
0.017501699,0.017114514,,,,,,
0.017484998,0.011810141,,,,,,
0.017463299,0.019461928,,,,,,
0.0174033,0.0159809,,,,,,
0.017409999,0.015830403,,,,,,
0.017463299,0.019093558,,,,,,
0.0220333,0.021518284,,,,,,
0.02223,0.021126712,,,,,,
0.018085001,0.018926475,,,,,,
0.0187633,0.018000398,,,,,,
0.018285,0.019881647,,,,,,
0.01808,0.016117426,,,,,,
0.0180117,0.013123417,,,,,,
0.0209867,0.024730258,,,,,,
0.0216567,0.02847433,,,,,,
0.024443299,0.022683786,,,,,,
0.027483301,0.024781419,,,,,,
0.02751,0.023178382,,,,,,
0.027113302,0.029347952,,,,,,
0.024755001,0.025671257,,,,,,
0.023598298,0.027300013,,,,,,
0.142933,0.15536454,,,,,,
0.136355,0.14433704,,,,,,
0.057895,0.059683632,,,,,,
0.0562183,0.054797415,,,,,,
0.055838298,0.054832865,,,,,,
0.0551967,0.05420038,,,,,,
0.057758298,0.05486828,,,,,,
0.061491698,0.059579287,,,,,,
0.06094,0.058311734,,,,,,
0.052751698,0.052336823,,,,,,
0.038756702,0.037456755,,,,,,
0.03984,0.036971696,,,,,,
0.053976703,0.055925563,,,,,,
0.0671833,0.068953775,,,,,,
0.0578783,0.05892507,,,,,,
0.059118297,0.06187412,,,,,,
0.05042,0.052831087,,,,,,
0.041215,0.03823921,,,,,,
0.0415983,0.035328504,,,,,,
0.0487067,0.051408432,,,,,,
0.0530683,0.051379144,,,,,,
0.051681697,0.048835732,,,,,,
0.0470633,0.045029484,,,,,,
0.0482983,0.050972763,,,,,,
0.044565,0.041775953,,,,,,
0.046676695,0.051584583,,,,,,
0.16516301,0.17027529,,,,,,
0.057218302,0.061333653,,,,,,
0.064123295,0.06608074,,,,,,
0.0605183,0.060204282,,,,,,
0.0463383,0.046611313,,,,,,
0.053173304,0.050578896,,,,,,
0.05007,0.049062375,,,,,,
0.050203297,0.048236314,,,,,,
0.0492917,0.048337772,,,,,,
0.0499583,0.050446607,,,,,,
0.0437567,0.043455616,,,,,,
0.0437283,0.040643234,,,,,,
0.0431967,0.045081567,,,,,,
0.0437317,0.04232826,,,,,,
0.043708302,0.043429904,,,,,,
0.043635,0.042500935,,,,,,
0.0425817,0.043216456,,,,,,
0.043984998,0.04276804,,,,,,
0.043738298,0.042908214,,,,,,
0.047386702,0.046938337,,,,,,
0.0363617,0.036561746,,,,,,
0.03675,0.036901485,,,,,,
0.0375517,0.037358005,,,,,,
0.0527817,0.053126708,,,,,,
0.043496702,0.043184403,,,,,,
0.042868298,0.042544376,,,,,,
0.04179,0.04181805,,,,,,
0.0425667,0.042532388,,,,,,
0.0432017,0.04323972,,,,,,
0.042875,0.043058213,,,,,,
0.037618298,0.03749065,,,,,,
0.03679,0.036180016,,,,,,
0.03639,0.035486903,,,,,,
0.03615,0.035295736,,,,,,
0.0357233,0.034481715,,,,,,
0.034955,0.03570209,,,,,,
0.0358967,0.03699091,,,,,,
0.0411467,0.041395113,,,,,,
0.0401217,0.04015181,,,,,,
0.0308917,0.032105237,,,,,,
0.02754,0.028108817,,,,,,
0.0157133,0.015746143,,,,,,
0.0306833,0.029394915,,,,,,
0.028635,0.028446091,,,,,,
0.0150217,0.014458647,,,,,,
0.014970001,0.014521394,,,,,,
0.01775,0.016980471,,,,,,
0.021723298,0.021012086,,,,,,
0.0248133,0.024427244,,,,,,
0.022483302,0.021997003,,,,,,
0.022136701,0.022156859,,,,,,
0.019568302,0.02013948,,,,,,
0.018823301,0.019129593,,,,,,
0.0257967,0.026064917,,,,,,
0.0289717,0.029880032,,,,,,
0.015590001,0.015435064,,,,,,
0.014118297,0.013986008,,,,,,
0.014033301,0.013438597,,,,,,
0.014003301,0.013786545,,,,,,
0.013966704,0.012794813,,,,,,
0.013968302,0.0135758445,,,,,,
0.014031699,0.014066264,,,,,,
0.0140416995,0.0141142495,,,,,,
0.0139649995,0.014189186,,,,,,
0.016091699,0.016038178,,,,,,
0.0187567,0.018898798,,,,,,
0.01634,0.01624189,,,,,,
0.013821699,0.013742873,,,,,,
0.013806703,0.013338316,,,,,,
0.015143298,0.014674904,,,,,,
0.01872,0.018661723,,,,,,
0.0187367,0.018301861,,,,,,
0.018698301,0.018337298,,,,,,
0.0187883,0.018971523,,,,,,
0.018756699,0.018964358,,,,,,
0.016175002,0.016150137,,,,,,
0.013878299,0.013616182,,,,,,
0.013823301,0.013076421,,,,,,
0.013838299,0.012942968,,,,,,
0.01382,0.013409758,,,,,,
0.013785001,0.013609402,,,,,,
0.013776699,0.013598029,,,,,,
0.017046697,0.016493227,,,,,,
0.018576698,0.018733809,,,,,,
0.016910003,0.017248401,,,,,,
0.0138433,0.013667371,,,,,,
0.013843302,0.013626298,,,,,,
0.013821701,0.013815451,,,,,,
0.013803303,0.013796417,,,,,,
0.013905002,0.0136378575,,,,,,
0.013806699,0.013026133,,,,,,
0.013808303,0.013594221,,,,,,
0.013763299,0.013734931,,,,,,
0.013776701,0.013158133,,,,,,
0.017275,0.016991839,,,,,,
0.0186483,0.019083058,,,,,,
0.0189633,0.019233197,,,,,,
0.01878,0.018367369,,,,,,
0.0237017,0.024248987,,,,,,
0.0245317,0.025127517,,,,,,
0.0205617,0.020638874,,,,,,
0.016861701,0.016941395,,,,,,
0.016756698,0.01636301,,,,,,
0.017359998,0.016611705,,,,,,
0.016633296,0.016286952,,,,,,
0.014151698,0.013846319,,,,,,
0.013811702,0.013108529,,,,,,
0.017855,0.018079776,,,,,,
0.0185183,0.018793922,,,,,,
0.014145002,0.013674609,,,,,,
0.013830001,0.013706798,,,,,,
0.013793299,0.013604602,,,,,,
0.013755001,0.014022028,,,,,,
0.013825001,0.013716662,,,,,,
0.013843298,0.013424067,,,,,,
0.013833299,0.013511419,,,,,,
0.013855001,0.013702596,,,,,,
0.013883298,0.013747174,,,,,,
0.013918299,0.013228076,,,,,,
0.0179983,0.018091073,,,,,,
0.018583301,0.01892434,,,,,,
0.014656698,0.01424044,,,,,,
0.018965,0.019408837,,,,,,
0.022123298,0.022821706,,,,,,
0.023485001,0.02405109,,,,,,
0.0233817,0.023656508,,,,,,
0.0231717,0.023361914,,,,,,
0.021781698,0.021670094,,,,,,
0.0167533,0.016860034,,,,,,
0.0138267,0.013303051,,,,,,
0.013858303,0.012031404,,,,,,
0.0188,0.017532226,,,,,,
0.018725,0.020067936,,,,,,
0.0179767,0.020248726,,,,,,
0.0200033,0.019376846,,,,,,
0.024798298,0.025908217,,,,,,
0.0254317,0.026399035,,,,,,
0.0196967,0.019736735,,,,,,
0.0180267,0.016440807,,,,,,
0.019135,0.018554818,,,,,,
0.019001698,0.020120366,,,,,,
0.01885,0.018956756,,,,,,
0.05538,0.0599406,,,,,,
0.092080005,0.09726386,,,,,,
0.0580883,0.05559412,,,,,,
0.0429567,0.04307028,,,,,,
0.0428233,0.0423075,,,,,,
0.043256696,0.04370169,,,,,,
0.0433167,0.042388733,,,,,,
0.043059997,0.04252793,,,,,,
0.0425683,0.04230024,,,,,,
0.0428033,0.042368975,,,,,,
0.03592,0.03481509,,,,,,
0.02589,0.023336176,,,,,,
0.0267383,0.025694884,,,,,,
0.0277717,0.027410218,,,,,,
0.0305817,0.030337589,,,,,,
0.0357667,0.035076562,,,,,,
0.0357133,0.0346013,,,,,,
0.0406017,0.040954355,,,,,,
0.0414017,0.04140988,,,,,,
0.03884,0.038751565,,,,,,
0.040295,0.03992736,,,,,,
0.03803,0.038269997,,,,,,
0.037545,0.038000494,,,,,,
0.0388533,0.03842649,,,,,,
0.0382033,0.03789546,,,,,,
0.0385583,0.038220666,,,,,,
0.0387833,0.038406387,,,,,,
0.04018,0.040915538,,,,,,
0.04457,0.04529315,,,,,,
0.043691702,0.042706676,,,,,,
0.0404083,0.04321312,,,,,,
0.04175,0.041280806,,,,,,
0.0452767,0.04562691,,,,,,
0.0442617,0.043757346,,,,,,
0.03871,0.041702382,,,,,,
0.0617483,0.053224448,,,,,,
0.073708296,0.08269633,,,,,,
0.15594299,0.15686616,,,,,,
0.0519483,0.05255493,,,,,,
0.0475033,0.054581083,,,,,,
0.05888,0.054320555,,,,,,
0.064440005,0.07504357,,,,,,
0.19823499,0.19563937,,,,,,
0.049018297,0.058076274,,,,,,
0.112074986,0.10997436,,,,,,
0.058441702,0.062919125,,,,,,
0.046981703,0.036934655,,,,,,
0.0444917,0.044825297,,,,,,
0.046133295,0.04147611,,,,,,
0.0738717,0.07220273,,,,,,
0.21017501,0.20912857,,,,,,
0.212297,0.2198268,,,,,,
0.20811003,0.21197617,,,,,,
0.12228501,0.116422825,,,,,,
0.112601995,0.11328237,,,,,,
0.0993733,0.100550584,,,,,,
0.08970829,0.083410636,,,,,,
0.078990005,0.07219744,,,,,,
0.080014996,0.07295901,,,,,,
0.05452,0.048240002,,,,,,
0.058393296,0.055870004,,,,,,
0.0711317,0.061826542,,,,,,
0.0696817,0.07211325,,,,,,
0.08225329,0.08319792,,,,,,
0.05997,0.056434546,,,,,,
0.084263295,0.08963356,,,,,,
0.12546,0.12886323,,,,,,
0.0804833,0.07963625,,,,,,
0.045488298,0.048854053,,,,,,
0.0463317,0.046900745,,,,,,
0.045993302,0.045754693,,,,,,
0.037965,0.03664771,,,,,,
0.03323,0.030258741,,,,,,
0.0327917,0.031137766,,,,,,
0.0325783,0.032238677,,,,,,
0.0300867,0.029844165,,,,,,
0.0245517,0.022869617,,,,,,
0.024385,0.022641724,,,,,,
0.024415001,0.02517508,,,,,,
0.0249633,0.024567321,,,,,,
0.0248583,0.025495635,,,,,,
0.024501702,0.027405227,,,,,,
0.0246,0.024861798,,,,,,
0.0344367,0.027531292,,,,,,
0.0359017,0.035135224,,,,,,
0.0459317,0.0483924,,,,,,
0.0492733,0.048738245,,,,,,
0.042580005,0.04578714,,,,,,
0.0381783,0.03597019,,,,,,
0.03789,0.04173237,,,,,,
0.143968,0.148474,,,,,,
0.0648133,0.066692725,,,,,,
0.06261829,0.062933445,,,,,,
0.058966696,0.05940007,,,,,,
0.058436703,0.059451766,,,,,,
0.0566383,0.055900816,,,,,,
0.053458303,0.05324099,,,,,,
0.053621702,0.05134101,,,,,,
0.0520233,0.05109348,,,,,,
0.0511583,0.051111467,,,,,,
0.0482767,0.048011474,,,,,,
0.037876703,0.035142448,,,,,,
0.0392283,0.04051436,,,,,,
0.0379233,0.03587453,,,,,,
0.04272,0.04172357,,,,,,
0.0505433,0.049064163,,,,,,
0.0368767,0.038896676,,,,,,
0.0398033,0.04247313,,,,,,
0.04152,0.041445814,,,,,,
0.040205,0.039862767,,,,,,
0.038243297,0.039235514,,,,,,
0.038395,0.03879513,,,,,,
0.04047,0.041274674,,,,,,
0.0690483,0.070196584,,,,,,
0.0451917,0.0456622,,,,,,
0.040865,0.04139891,,,,,,
0.0372733,0.03707755,,,,,,
0.0418133,0.043070894,,,,,,
0.041938297,0.041799337,,,,,,
0.0349083,0.03444074,,,,,,
0.0417,0.040279634,,,,,,
0.0345833,0.034195993,,,,,,
0.0309783,0.029833084,,,,,,
0.03158,0.030692944,,,,,,
0.0313217,0.029292867,,,,,,
0.0323633,0.03298118,,,,,,
0.0395367,0.038258422,,,,,,
0.046255,0.04684827,,,,,,
0.06212,0.061526813,,,,,,
0.0559633,0.055635236,,,,,,
0.0540383,0.053791523,,,,,,
0.0528733,0.05171672,,,,,,
0.051635,0.052761104,,,,,,
0.056718297,0.054808747,,,,,,
0.0437433,0.042872023,,,,,,
0.0438117,0.04425784,,,,,,
0.04375,0.043122735,,,,,,
0.044695,0.043488793,,,,,,
0.042275,0.041781507,,,,,,
0.0557617,0.054743115,,,,,,
0.039955,0.040300805,,,,,,
0.0397983,0.039412353,,,,,,
0.0422367,0.042837825,,,,,,
0.0456583,0.045685645,,,,,,
0.0436383,0.043125283,,,,,,
0.058013298,0.0590002,,,,,,
0.049939997,0.050899096,,,,,,
0.0432033,0.043977667,,,,,,
0.043765,0.043685224,,,,,,
0.03982,0.04050077,,,,,,
0.0386117,0.03723679,,,,,,
0.0332167,0.033822995,,,,,,
0.0369467,0.035909325,,,,,,
0.0312883,0.030806234,,,,,,
0.030245,0.029938718,,,,,,
0.026390001,0.025650503,,,,,,
0.0263017,0.025089888,,,,,,
0.025663301,0.025028113,,,,,,
0.021101698,0.021413425,,,,,,
0.0212233,0.021285167,,,,,,
0.0211667,0.021029789,,,,,,
0.020971702,0.020247087,,,,,,
0.02093,0.020644253,,,,,,
0.020766698,0.020658383,,,,,,
0.020648299,0.020698493,,,,,,
0.0249683,0.025328167,,,,,,
0.02578,0.026074415,,,,,,
0.0209217,0.020894133,,,,,,
0.02071,0.020769568,,,,,,
0.020713301,0.020695142,,,,,,
0.020715,0.020721292,,,,,,
0.020523299,0.019778281,,,,,,
0.020554999,0.020309968,,,,,,
0.0205533,0.019742452,,,,,,
0.020481698,0.020288121,,,,,,
0.020438299,0.02049026,,,,,,
0.0213717,0.020891907,,,,,,
0.025878299,0.026026024,,,,,,
0.02582,0.026306339,,,,,,
0.0257033,0.02547488,,,,,,
0.0257217,0.025599988,,,,,,
0.0257433,0.025891835,,,,,,
0.025619999,0.025942622,,,,,,
0.02163,0.021393133,,,,,,
0.0202583,0.019521367,,,,,,
0.0202867,0.019346252,,,,,,
0.0202567,0.019744772,,,,,,
0.0198183,0.019348793,,,,,,
0.019644998,0.018909816,,,,,,
0.019661698,0.019672776,,,,,,
0.019758299,0.019747578,,,,,,
0.020914998,0.021068253,,,,,,
0.0250733,0.025703283,,,,,,
0.0241667,0.02452044,,,,,,
0.0196867,0.019833874,,,,,,
0.019695,0.019478269,,,,,,
0.0196217,0.019647991,,,,,,
0.019738298,0.01959511,,,,,,
0.01974,0.019252462,,,,,,
0.0203633,0.019811153,,,,,,
