TRUES,PREDS,MAE,MSE,RMSE,MAPE,MSPE,R2
0.0188233,0.019331321,,,,,,
0.0257967,0.020353852,,,,,,
0.0289717,0.02627908,,,,,,
0.015589999,0.022075789,,,,,,
0.014118299,0.0207036,,,,,,
0.014033301,0.015260976,,,,,,
0.014003301,0.011997566,,,,,,
0.0139667,0.013087571,,,,,,
0.013968302,0.015716767,,,,,,
0.014031701,0.013713174,,,,,,
0.0140416995,0.013610749,,,,,,
0.0139649995,0.014382012,,,,,,
0.0160917,0.014484519,,,,,,
0.0187567,0.01781796,,,,,,
0.01634,0.016699715,,,,,,
0.013821702,0.014046973,,,,,,
0.013806701,0.012634221,,,,,,
0.0151432995,0.015488135,,,,,,
0.018720001,0.015558051,,,,,,
0.0187367,0.01731643,,,,,,
0.0186983,0.020630887,,,,,,
0.018788299,0.019063344,,,,,,
0.0187567,0.018394025,,,,,,
0.016175,0.016768679,,,,,,
0.013878299,0.01336888,,,,,,
0.013823301,0.012986908,,,,,,
0.013838299,0.012528868,,,,,,
0.01382,0.01282271,,,,,,
0.013785001,0.014027022,,,,,,
0.013776701,0.013955355,,,,,,
0.0170467,0.01626555,,,,,,
0.0185767,0.016028846,,,,,,
0.01691,0.016675474,,,,,,
0.0138433,0.01490319,,,,,,
0.013843302,0.012521129,,,,,,
0.013821701,0.01313287,,,,,,
0.013803301,0.012897421,,,,,,
0.013905002,0.014009131,,,,,,
0.013806701,0.013924943,,,,,,
0.013808301,0.014002927,,,,,,
0.013763301,0.014135579,,,,,,
0.013776699,0.013929566,,,,,,
0.017274998,0.014586115,,,,,,
0.0186483,0.014943926,,,,,,
0.0189633,0.016966851,,,,,,
0.01878,0.018977312,,,,,,
0.0237017,0.021493642,,,,,,
0.0245317,0.020864744,,,,,,
0.0205617,0.020266,,,,,,
0.0168617,0.018458178,,,,,,
0.0167567,0.015553094,,,,,,
0.01736,0.015752848,,,,,,
0.016633298,0.016730333,,,,,,
0.014151702,0.016000306,,,,,,
0.013811698,0.0143512,,,,,,
0.017855,0.01527725,,,,,,
0.0185183,0.017182887,,,,,,
0.014145,0.0142735895,,,,,,
0.013830001,0.0154782925,,,,,,
0.013793301,0.016379938,,,,,,
0.013755001,0.014713662,,,,,,
0.013825001,0.014529826,,,,,,
0.0138433,0.01382957,,,,,,
0.013833301,0.013980448,,,,,,
0.013855001,0.013631843,,,,,,
0.0138833,0.014129283,,,,,,
0.013918299,0.0139302965,,,,,,
0.0179983,0.016527608,,,,,,
0.0185833,0.019699847,,,,,,
0.0146567,0.015726727,,,,,,
0.018964998,0.012575401,,,,,,
0.0221233,0.020090107,,,,,,
0.023485,0.022165004,,,,,,
0.023381699,0.021217415,,,,,,
0.023171699,0.021317517,,,,,,
0.0217817,0.02185757,,,,,,
0.0167533,0.019795995,,,,,,
0.0138267,0.013097171,,,,,,
0.0138583,0.014835121,,,,,,
0.0188,0.018842112,,,,,,
0.018725,0.015921539,,,,,,
0.0179767,0.023311947,,,,,,
0.020003298,0.022167787,,,,,,
0.0247983,0.016363528,,,,,,
0.0254317,0.020517778,,,,,,
0.019696701,0.029173097,,,,,,
0.0180267,0.020845437,,,,,,
0.019134998,0.02479967,,,,,,
0.0190017,0.030573199,,,,,,
0.018849999,0.017549725,,,,,,
0.05538,0.058104873,,,,,,
0.09208,0.08792619,,,,,,
0.0580883,0.06957774,,,,,,
0.0429567,0.040601775,,,,,,
0.0428233,0.039652005,,,,,,
0.0432567,0.04044804,,,,,,
0.0433167,0.040221352,,,,,,
0.04306,0.041431047,,,,,,
0.0425683,0.04145348,,,,,,
0.0428033,0.042064626,,,,,,
0.03592,0.043144636,,,,,,
0.02589,0.029798102,,,,,,
0.0267383,0.020801673,,,,,,
0.0277717,0.022231586,,,,,,
0.0305817,0.0301545,,,,,,
0.0357667,0.03340777,,,,,,
0.0357133,0.035508033,,,,,,
0.0406017,0.034845132,,,,,,
0.0414017,0.042123113,,,,,,
0.03884,0.03887099,,,,,,
0.040295,0.03569792,,,,,,
0.03803,0.039244507,,,,,,
0.037545,0.03858184,,,,,,
0.0388533,0.03617819,,,,,,
0.0382033,0.03992517,,,,,,
0.0385583,0.050991848,,,,,,
0.0387833,0.042711332,,,,,,
0.040179998,0.039716795,,,,,,
0.04457,0.050151687,,,,,,
0.0436917,0.051106125,,,,,,
0.040408302,0.042769335,,,,,,
0.04175,0.06551681,,,,,,
0.0452767,0.049467552,,,,,,
0.0442617,0.049314424,,,,,,
0.03871,0.07451216,,,,,,
0.0617483,0.050711717,,,,,,
0.073708296,0.070030496,,,,,,
0.15594299,0.21135037,,,,,,
0.0519483,0.06507604,,,,,,
0.0475033,0.06147576,,,,,,
0.058879998,0.039061572,,,,,,
0.06444,0.058423545,,,,,,
0.198235,0.19122042,,,,,,
0.049018297,0.085772865,,,,,,
0.11207499,0.077860385,,,,,,
0.058441702,0.07936937,,,,,,
0.0469817,0.11033975,,,,,,
0.0444917,0.036190998,,,,,,
0.0461333,0.06301381,,,,,,
0.073871695,0.05593621,,,,,,
0.21017501,0.17231713,,,,,,
0.21229702,0.18337265,,,,,,
0.20811,0.18083766,,,,,,
0.12228499,0.11447988,,,,,,
0.11260199,0.10132094,,,,,,
0.099373296,0.09593794,,,,,,
0.0897083,0.08155026,,,,,,
0.07899,0.08711163,,,,,,
0.080014996,0.06722601,,,,,,
0.05452,0.065135546,,,,,,
0.0583933,0.05131152,,,,,,
0.0711317,0.06262237,,,,,,
0.0696817,0.07621606,,,,,,
0.0822533,0.09231115,,,,,,
0.05997,0.06363034,,,,,,
0.084263295,0.06662036,,,,,,
0.12546,0.118708596,,,,,,
0.080483295,0.09655013,,,,,,
0.0454883,0.07016513,,,,,,
0.0463317,0.0575269,,,,,,
0.0459933,0.07683583,,,,,,
0.037965,0.038630977,,,,,,
0.03323,0.039544564,,,,,,
0.0327917,0.033935905,,,,,,
0.0325783,0.041207876,,,,,,
0.030086698,0.032487307,,,,,,
0.024551699,0.028228218,,,,,,
0.024385,0.028191375,,,,,,
0.024415001,0.045673683,,,,,,
0.0249633,0.06712304,,,,,,
0.0248583,0.03717788,,,,,,
0.0245017,0.02799284,,,,,,
0.0246,0.028506063,,,,,,
0.0344367,0.029259315,,,,,,
0.0359017,0.053812645,,,,,,
0.0459317,0.045227937,,,,,,
0.0492733,0.06205231,,,,,,
0.04258,0.039675653,,,,,,
0.0381783,0.028757824,,,,,,
0.037890002,0.038748402,,,,,,
0.143968,0.112866625,,,,,,
0.0648133,0.0837033,,,,,,
0.0626183,0.06624869,,,,,,
0.0589667,0.08288754,,,,,,
0.0584367,0.058652807,,,,,,
0.0566383,0.05251256,,,,,,
0.0534583,0.04392436,,,,,,
0.0536217,0.04959273,,,,,,
0.0520233,0.049659908,,,,,,
0.051158298,0.054419093,,,,,,
0.0482767,0.05309054,,,,,,
0.0378767,0.051187195,,,,,,
0.039228298,0.06163556,,,,,,
0.0379233,0.049292352,,,,,,
0.04272,0.04230136,,,,,,
0.0505433,0.062453777,,,,,,
0.0368767,0.049603783,,,,,,
0.0398033,0.050103556,,,,,,
0.04152,0.04313065,,,,,,
0.040204998,0.043394867,,,,,,
0.0382433,0.039112568,,,,,,
0.038395,0.036353707,,,,,,
0.04047,0.037990186,,,,,,
0.0690483,0.0507825,,,,,,
0.045191698,0.06173906,,,,,,
0.040865,0.03418437,,,,,,
0.0372733,0.045809068,,,,,,
0.0418133,0.038779505,,,,,,
0.0419383,0.042647477,,,,,,
0.0349083,0.036083028,,,,,,
0.041699998,0.036423165,,,,,,
0.0345833,0.040021185,,,,,,
0.0309783,0.03680684,,,,,,
0.03158,0.034475096,,,,,,
0.0313217,0.03185952,,,,,,
0.0323633,0.034768816,,,,,,
0.0395367,0.033190537,,,,,,
0.046255,0.033276457,,,,,,
0.062119998,0.05643503,,,,,,
0.0559633,0.05690626,,,,,,
0.0540383,0.05156718,,,,,,
0.0528733,0.044305105,,,,,,
0.051635,0.051792786,,,,,,
0.0567183,0.053374924,,,,,,
0.0437433,0.050309073,,,,,,
0.0438117,0.048629463,,,,,,
0.04375,0.04088181,,,,,,
0.044695,0.040910985,,,,,,
0.042275,0.045409463,,,,,,
0.0557617,0.05130869,,,,,,
0.039955,0.044447016,,,,,,
0.0397983,0.044936467,,,,,,
0.0422367,0.043698583,,,,,,
0.0456583,0.043207787,,,,,,
0.0436383,0.044986624,,,,,,
0.058013298,0.05143005,,,,,,
0.049939997,0.052263938,,,,,,
0.043203298,0.046862073,,,,,,
0.043765,0.041992985,,,,,,
0.03982,0.045309868,,,,,,
0.0386117,0.04263938,,,,,,
0.0332167,0.034762893,,,,,,
0.0369467,0.032791045,,,,,,
0.0312883,0.03510762,,,,,,
0.030245,0.031039445,,,,,,
0.02639,0.027546713,,,,,,
0.0263017,0.025970208,,,,,,
0.0256633,0.025805436,,,,,,
0.0211017,0.023630597,,,,,,
0.0212233,0.019004928,,,,,,
0.0211667,0.019400623,,,,,,
0.0209717,0.020369764,,,,,,
0.02093,0.020745477,,,,,,
0.0207667,0.021207346,,,,,,
0.020648299,0.021272115,,,,,,
0.0249683,0.023238605,,,,,,
0.02578,0.022566397,,,,,,
0.0209217,0.022577567,,,,,,
0.020709999,0.020103252,,,,,,
0.0207133,0.02066757,,,,,,
0.020715,0.020349564,,,,,,
0.020523299,0.02025193,,,,,,
0.020555,0.02029204,,,,,,
0.0205533,0.020559533,,,,,,
0.0204817,0.020336661,,,,,,
0.0204383,0.020294059,,,,,,
0.0213717,0.022957632,,,,,,
0.0258783,0.022923365,,,,,,
0.02582,0.023966769,,,,,,
0.0257033,0.024910392,,,,,,
0.025721699,0.026623266,,,,,,
0.0257433,0.025934678,,,,,,
0.02562,0.024187848,,,,,,
0.02163,0.02467639,,,,,,
0.0202583,0.020656176,,,,,,
0.0202867,0.019074984,,,,,,
0.0202567,0.018908875,,,,,,
0.0198183,0.019427372,,,,,,
0.019645,0.019377781,,,,,,
0.0196617,0.019747734,,,,,,
0.019758299,0.019858684,,,,,,
0.020915,0.020457841,,,,,,
0.0250733,0.023352508,,,,,,
0.0241667,0.022904148,,,,,,
0.019686699,0.02093772,,,,,,
0.019694999,0.018644232,,,,,,
0.0196217,0.018766105,,,,,,
0.0197383,0.019009328,,,,,,
0.01974,0.020349065,,,,,,
0.0203633,0.020271616,,,,,,
0.0198383,0.019031914,,,,,,
0.0197183,0.018710839,,,,,,
